Date,County,Active Dem,Active Rep,Active Uaf,Total Active,Inactive Dem,Inactive Rep,Inactive Uaf,Total Inactive,Grand Total,Year,Month,Label,Active Dem_change,Active Rep_change,Active Uaf_change,Total Active_change,Inactive Dem_change,Inactive Rep_change,Inactive Uaf_change,Total Inactive_change,Grand Total_change
2014-01-28,Crowley,453,880,395,1728,82,106,125,313,2041,2014,jan,REP,0.01797752808988773,0.004566210045662045,0.031331592689294974,0.014084507042253502,-0.023809523809523836,-0.036363636363636376,-0.007936507936507908,-0.021874999999999978,0.008399209486166015
2014-01-28,Custer,479,1720,762,2961,63,179,150,392,3353,2014,jan,REP,0.004192872117400492,0.009389671361502261,0.02008032128514059,0.01127049180327866,0.0,-0.04278074866310155,-0.013157894736842146,-0.02487562189054726,0.006906906906906984
2014-01-28,Kiowa,183,508,230,921,11,45,38,94,1015,2014,jan,REP,0.0,0.0,0.022222222222222143,0.005458515283842891,0.0,-0.021739130434782594,-0.02564102564102566,-0.02083333333333337,0.0029644268774704496
2014-01-28,Delta,3313,8475,5659,17447,718,1415,1485,3618,21065,2014,jan,REP,0.003027550711474314,0.004265908282971909,0.007118704395799869,0.004953631703242811,-0.02046384720327421,-0.01736111111111116,-0.018506278916060825,-0.018448182311448735,0.0008552287736969255
2014-01-28,Dolores,386,630,417,1433,56,72,125,253,1686,2014,jan,REP,0.0,0.006389776357827559,0.0024038461538462563,0.003501400560224077,0.0,-0.052631578947368474,-0.007936507936507908,-0.019379844961240345,0.0
2014-01-28,Douglas,36241,86179,61163,183583,7021,14503,13776,35300,218883,2014,jan,Swing,0.007394023627519175,0.010411415037928862,0.013891421467053355,0.010969706648457311,-0.03689986282578872,-0.04635718043135195,-0.03149606299212604,-0.03872338107946194,0.0026109301782304417
2014-01-28,Eagle,7190,7040,11195,25425,1754,1648,3966,7368,32793,2014,jan,DEM,0.0033491487580239454,0.004279600570613384,0.00574970802263941,0.004662741533962844,-0.002842524161455362,-0.007826610475617057,-0.0025150905432596016,-0.0037858301784748916,0.0027520410971471065
2014-01-28,El Paso,69101,141984,114397,325482,21447,29291,39398,90136,415618,2014,jan,Swing,0.002364443412921746,0.0029030959293085967,0.011279956860352991,0.005716369209472383,-0.014384191176470607,-0.02923143207503398,-0.01699144190224311,-0.02038864495935311,-6.255353138739927e-05
2014-01-28,Elbert,2138,8609,4967,15714,348,1201,938,2487,18201,2014,jan,REP,0.008015087223008033,0.011990125778770455,0.01243375458622098,0.011587485515643037,-0.04132231404958675,-0.053585500394011,-0.03893442622950816,-0.04639570552147243,0.0032521221475030337
2014-01-28,Fremont,5131,10599,8184,23914,816,1426,1848,4090,28004,2014,jan,REP,0.00019493177387919225,0.0027436140018921584,0.009871668311944637,0.004621072088724532,-0.004878048780487809,-0.011781011781011763,-0.012820512820512775,-0.010882708585247869,0.002326497011346129
2014-01-28,Garfield,6680,9144,11516,27340,989,1467,2942,5398,32738,2014,jan,Swing,0.00556977269306036,0.00582994170058293,0.006819374016436397,0.0061828352716031265,-0.025615763546798065,-0.030403172504957054,-0.014405360134003398,-0.020859785960457122,0.0016215389322318252
2014-01-28,Gilpin,1177,1001,1543,3721,301,248,563,1112,4833,2014,jan,DEM,0.0,0.004012036108324901,0.00849673202614376,0.0045896328293737465,-0.1707988980716253,-0.16216216216216217,-0.12577639751552794,-0.14658480429777432,-0.034751348112642355
2014-01-28,Grand,2103,3941,3269,9313,616,861,1286,2763,12076,2014,jan,Swing,0.0014285714285713347,0.005357142857142838,0.006775485063135189,0.004963850221215038,-0.014399999999999968,-0.01148105625717566,0.0015576323987538387,-0.006115107913669093,0.0024072383165933964
2014-01-28,Gunnison,2706,2525,3985,9216,566,515,1459,2540,11756,2014,jan,DEM,0.001480384900073961,0.003976143141153132,0.01244918699186992,0.0068829891838742,-0.025817555938037917,-0.0337711069418386,-0.02473262032085566,-0.026819923371647514,-0.0005950862875117036
2014-01-28,Hinsdale,103,395,140,638,6,54,20,80,718,2014,jan,Swing,0.0,0.007653061224489832,0.007194244604316502,0.006309148264984188,-0.33333333333333337,-0.0357142857142857,0.0,-0.05882352941176472,-0.0013908205841446364
2014-01-28,Huerfano,1942,981,1022,3945,361,271,347,979,4924,2014,jan,DEM,0.0030991735537189147,0.004094165813715467,0.004916420845624492,0.003816793893129722,-0.016348773841961872,-0.010948905109489093,-0.016997167138810165,-0.015090543259557387,0.0
2014-01-28,Jackson,121,691,170,982,16,80,33,129,1111,2014,jan,REP,0.0,0.005822416302765587,0.04938271604938271,0.012371134020618513,0.0,-0.08045977011494254,0.0,-0.05147058823529416,0.004520795660036159
2014-01-28,Denver,166580,53769,117522,337871,45961,20194,53463,119618,457489,2014,jan,DEM,0.0025578526075049624,0.00422090656108165,0.008028408213679228,0.004719225416612183,-0.002430924836672288,-0.002863914675093837,-0.0012516345974220577,-0.001977389345459102,0.002959624149656115
2014-01-28,Adams,74607,52836,77039,204482,17237,11558,23003,51798,256280,2014,jan,DEM,0.004199475065616909,0.006208341268329809,0.008324280460191291,0.006269438211094158,-0.022069669805968473,-0.02865787040927814,-0.016335257643788736,-0.021016821016821008,0.0006325209473758697
2014-02-28,Denver,167148,54050,118566,339764,45422,19940,53054,118416,458180,2014,feb,DEM,0.0034097730820026317,0.005226059625434765,0.00888344310001532,0.005602730036019743,-0.011727334044080884,-0.012577993463404935,-0.007650150571423264,-0.010048654884716401,0.0015104188297423438
2014-02-28,Weld,32337,51326,51521,135184,6244,7020,12714,25978,161162,2014,feb,Swing,0.0005259900990099986,0.004088659350118373,0.007686590517915759,0.004600007431352804,-0.15289648622981955,-0.21088129496402874,-0.12419921471378381,-0.15612006237006237,-0.02532219729178886
2014-02-28,Huerfano,1942,988,1026,3956,361,269,344,974,4930,2014,feb,DEM,0.0,0.007135575942915473,0.00391389432485334,0.0027883396704688757,0.0,-0.0073800738007380184,-0.008645533141210415,-0.005107252298263587,0.0012185215272135785
2014-02-28,Hinsdale,105,399,146,650,6,53,20,79,729,2014,feb,Swing,0.01941747572815533,0.010126582278481067,0.04285714285714293,0.018808777429467183,0.0,-0.01851851851851849,0.0,-0.012499999999999956,0.01532033426183843
2014-02-28,Gunnison,2715,2524,4013,9252,561,512,1450,2523,11775,2014,feb,DEM,0.003325942350332678,-0.0003960396039603964,0.007026348808030214,0.00390625,-0.00883392226148405,-0.005825242718446644,-0.006168608636052064,-0.006692913385826782,0.0016161959850289342
2014-02-28,Grand,2101,3943,3300,9344,537,706,1129,2372,11716,2014,feb,Swing,-0.0009510223490252212,0.0005074854097943948,0.009483022330988078,0.0033286803393106634,-0.12824675324675328,-0.18002322880371657,-0.12208398133748055,-0.14151284835323918,-0.029811195760185538
2014-02-28,Garfield,6685,9169,11627,27481,980,1453,2922,5355,32836,2014,feb,Swing,0.0007485029940119681,0.002734033245844314,0.009638763459534516,0.00515727871250915,-0.009100101112234582,-0.009543285616905206,-0.00679809653297081,-0.007965913301222649,0.0029934632537111927
2014-02-28,Fremont,5134,10630,8259,24023,730,1272,1707,3709,27732,2014,feb,REP,0.0005846813486649616,0.0029248042268139596,0.009164222873900396,0.004557999498201903,-0.10539215686274506,-0.1079943899018233,-0.07629870129870131,-0.09315403422982882,-0.009712898157406058
2014-02-28,Elbert,2149,8639,5023,15811,338,1167,921,2426,18237,2014,feb,REP,0.005144995322731605,0.003484725287489887,0.011274411113348037,0.006172839506172867,-0.028735632183908066,-0.02830974188176516,-0.018123667377398678,-0.0245275432247688,0.001977913301467016
2014-02-28,El Paso,69366,142575,115526,327467,20325,27405,37841,85571,413038,2014,feb,Swing,0.003834966208882573,0.004162440838404224,0.009869139924997938,0.006098647544257485,-0.052315009092180675,-0.06438837868287184,-0.039519772577288226,-0.05064569095588889,-0.006207623346438318
2014-02-28,Eagle,7201,7063,11255,25519,1618,1486,3687,6791,32310,2014,feb,DEM,0.0015299026425590334,0.0032670454545453698,0.005359535506922697,0.0036971484759096285,-0.07753705815279366,-0.09830097087378642,-0.0703479576399395,-0.07831161780673179,-0.014728753087549173
2014-02-28,Douglas,36385,86604,61650,184639,6937,14301,13579,34817,219456,2014,feb,Swing,0.003973400292486495,0.004931595864421823,0.007962330166930931,0.005752166594946262,-0.011964107676969093,-0.013928152795973259,-0.014300232288037118,-0.013682719546742161,0.002617836926577244
2014-02-28,Dolores,385,630,421,1436,43,54,108,205,1641,2014,feb,REP,-0.002590673575129543,0.0,0.00959232613908867,0.002093510118632347,-0.2321428571428571,-0.25,-0.136,-0.18972332015810278,-0.026690391459074703
2014-02-28,Yuma,868,2810,1579,5257,123,305,334,762,6019,2014,feb,REP,0.0011534025374855261,0.0021398002853068032,0.004452926208651453,0.002670226969292422,-0.3315217391304348,-0.37627811860940696,-0.2863247863247863,-0.33216476774758985,-0.057174185463659155
2014-02-28,Delta,3323,8480,5693,17496,708,1403,1476,3587,21083,2014,feb,REP,0.003018412315122232,0.0005899705014749124,0.006008128644636956,0.002808505760302671,-0.013927576601671321,-0.008480565371024706,-0.0060606060606061,-0.00856826976229963,0.0008544979824354204
2014-02-28,Jackson,122,696,172,990,15,80,33,128,1118,2014,feb,REP,0.008264462809917328,0.00723589001447178,0.0117647058823529,0.008146639511201537,-0.0625,0.0,0.0,-0.007751937984496138,0.006300630063006407
2014-02-28,Custer,459,1764,758,2981,63,177,147,387,3368,2014,feb,REP,-0.04175365344467641,0.0255813953488373,-0.005249343832021025,0.006754474839581137,0.0,-0.011173184357541888,-0.020000000000000018,-0.012755102040816313,0.004473605726215357
2014-02-28,Costilla,1573,307,384,2264,221,99,166,486,2750,2014,feb,DEM,0.0019108280254778176,0.006557377049180246,0.007874015748031482,0.0035460992907800915,-0.01777777777777778,0.0,-0.005988023952095856,-0.010183299389002087,0.0010921004732435957
2014-02-28,Conejos,2429,1709,652,4790,354,226,182,762,5552,2014,feb,DEM,0.0,0.002934272300469498,0.0046224961479199855,0.0016729401923880616,0.0,-0.013100436681222738,0.0,-0.0039215686274509665,0.0009013881377322175
2014-02-28,Clear Creek,1967,1923,2555,6445,393,398,686,1477,7922,2014,feb,DEM,0.0040837161817253165,0.007333682556312171,0.011080332409972193,0.007818608287724738,-0.03676470588235292,-0.031630170316301665,-0.020000000000000018,-0.027649769585253448,0.0010108668182966518
2014-02-28,Cheyenne,164,814,291,1269,21,60,52,133,1402,2014,feb,REP,0.0,0.0024630541871921707,-0.003424657534246589,0.0007886435331230235,-0.125,-0.1428571428571429,-0.018867924528301883,-0.09523809523809523,-0.009187279151943506
2014-02-28,Chaffee,3062,4348,4023,11433,429,525,836,1790,13223,2014,feb,Swing,0.0,0.003925190487185315,0.004243634548177777,0.002982717782261668,-0.011520737327188946,-0.020522388059701524,-0.030162412993039456,-0.022925764192139764,-0.0006046406167333762
2014-02-28,Broomfield,10226,11479,13524,35229,2204,2167,3525,7896,43125,2014,feb,DEM,0.0037298782881822756,0.00349680916164008,0.010611268868629509,0.006284098374703673,-0.004516711833784992,0.002776492364646055,-0.005080440304826461,-0.002778479413993451,0.004612481654902467
2014-02-28,Boulder,77873,35761,70412,184046,21393,10183,30946,62522,246568,2014,feb,DEM,0.004048530795910166,0.0017367433261434861,0.008565617211447663,0.0053203111344171106,-0.02953184540010889,-0.02694696607740088,-0.020572224332193967,-0.02469386163325793,-0.0024638214720624774
2014-02-28,Bent,810,789,623,2222,121,103,179,403,2625,2014,feb,Swing,-0.004914004914004955,0.0,0.004838709677419395,-0.00044984255510571725,-0.34239130434782605,-0.2695035460992907,-0.24789915966386555,-0.2841918294849023,-0.05778894472361806
2014-02-28,Baca,703,1195,584,2482,81,131,143,355,2837,2014,feb,REP,0.0014245014245013454,0.004201680672268893,0.026362038664323295,0.008533116619260372,-0.05813953488372092,-0.050724637681159424,-0.027210884353741527,-0.04312668463611857,0.0017655367231639296
2014-02-28,Archuleta,1751,3605,2244,7600,438,758,727,1923,9523,2014,feb,Swing,0.0017162471395881784,0.00754611514812753,0.01126633618747186,0.0072895957587806315,-0.13609467455621305,-0.20794148380355282,-0.10578105781057812,-0.15546772068511194,-0.03044186520057013
2014-02-28,Arapahoe,106833,101325,112111,320269,19393,12545,23361,55299,375568,2014,feb,DEM,0.00299491146703712,0.002433739945982838,0.0066354200337608304,0.00408822284576682,-0.0624153935409012,-0.08863058481656372,-0.05140699232549639,-0.06393459272801139,-0.0065416185016968775
2014-02-28,Alamosa,3046,2309,2223,7578,507,325,663,1495,9073,2014,feb,DEM,0.0003284072249589709,0.0,0.0036117381489841893,0.0011890606420927874,-0.09464285714285714,-0.1071428571428571,-0.052857142857142825,-0.07943349753694584,-0.01305341020341566
2014-02-28,Adams,74838,53004,77637,205479,16751,11174,22403,50328,255807,2014,feb,DEM,0.0030962242148859787,0.0031796502384737746,0.007762302210568617,0.004875734783501784,-0.028195161571039074,-0.03322374113168369,-0.02608355431900189,-0.028379474110969527,-0.0018456375838926675
2014-02-28,Crowley,454,885,400,1739,62,79,93,234,1973,2014,feb,REP,0.002207505518763808,0.005681818181818121,0.012658227848101333,0.0063657407407407,-0.24390243902439024,-0.2547169811320755,-0.256,-0.25239616613418525,-0.03331700146986771
2014-02-28,Jefferson,103816,111878,127164,342858,20726,20256,30773,71755,414613,2014,feb,DEM,0.0003758058143905618,0.001145413870246026,0.006402595860868221,0.0028547861542871367,-0.02442927747705348,-0.02802303262955852,-0.02006177753717797,-0.02358208142826035,-0.0018224715314056894
2014-02-28,Gilpin,1176,1007,1559,3742,123,112,244,479,4221,2014,feb,DEM,-0.000849617672047609,0.005994005994006013,0.010369410239792654,0.005643644181671625,-0.5913621262458472,-0.5483870967741935,-0.566607460035524,-0.5692446043165468,-0.12662942271880817
2014-02-28,Kit Carson,637,2388,1179,4204,131,338,378,847,5051,2014,feb,REP,-0.003129890453834161,0.00420521446593769,0.005972696245733822,0.0035808068751492783,-0.029629629629629672,0.0,-0.010471204188481686,-0.009356725146198785,0.0013877874702616921
2014-02-28,Washington,297,1969,564,2830,34,113,118,265,3095,2014,feb,REP,-0.006688963210702337,-0.0010147133434804667,0.001776198934280604,-0.0010589481115425015,-0.5142857142857142,-0.517094017094017,-0.2848484848484848,-0.43496801705756927,-0.06268927922471235
2014-02-28,Teller,2512,7269,5093,14874,349,926,854,2129,17003,2014,feb,REP,0.0015948963317384823,0.006926167059149391,0.009114325341787133,0.006768647624204593,-0.22444444444444445,-0.16425992779783394,-0.22363636363636363,-0.19902182091798348,-0.02460991280403857
2014-02-28,Summit,4972,4219,8145,17336,2097,1759,4674,8530,25866,2014,feb,DEM,0.007293354943273878,0.0018997862740441906,0.005555555555555536,0.0051603177364178965,-0.048979591836734726,-0.058351177730192716,-0.03509496284062763,-0.04340024671974885,-0.011389695765173569
2014-02-28,Sedgwick,271,857,372,1500,14,70,64,148,1648,2014,feb,REP,-0.0073260073260073,0.007050528789659172,0.00540540540540535,0.004016064257028162,-0.06666666666666665,-0.04109589041095896,-0.05882352941176472,-0.05128205128205132,-0.00121212121212122
2014-02-28,San Miguel,2058,829,1825,4712,579,261,835,1675,6387,2014,feb,DEM,-0.000970873786407811,-0.0036057692307692735,0.0010970927043334466,-0.0006362672322375307,-0.06310679611650483,-0.0874125874125874,-0.0575620767494357,-0.06424581005586594,-0.01813989239046887
2014-02-28,San Juan,161,142,283,586,25,17,53,95,681,2014,feb,DEM,-0.006172839506172867,0.021582733812949728,0.0253623188405796,0.015597920277296451,-0.07407407407407407,0.0,-0.01851851851851849,-0.030612244897959218,0.008888888888888946
2014-02-28,Saguache,1606,716,1102,3424,298,152,315,765,4189,2014,feb,DEM,0.005006257822277815,0.0028011204481792618,0.008234217749313766,0.005580029368575712,-0.06289308176100628,-0.050000000000000044,-0.03076923076923077,-0.04732254047322537,-0.004515209125475317
2014-02-28,Routt,4338,4439,6100,14877,958,907,1774,3639,18516,2014,feb,DEM,0.003701989819528073,0.0029371893357432732,0.004445908117898911,0.003778422508602608,-0.017435897435897463,-0.027867095391211127,-0.015538290788013276,-0.01913746630727764,-0.0008094544277157389
2014-02-28,Kiowa,182,509,231,922,11,44,39,94,1016,2014,feb,REP,-0.005464480874316946,0.0019685039370078705,0.004347826086956497,0.0010857763300760048,0.0,-0.022222222222222254,0.026315789473684292,0.0,0.0009852216748769127
2014-02-28,Rio Blanco,357,2490,819,3666,58,289,278,625,4291,2014,feb,REP,-0.0027932960893854997,0.0036275695284160303,0.0,0.002186987424822373,-0.18309859154929575,-0.2103825136612022,-0.14984709480122327,-0.1819371727748691,-0.029624604251469955
2014-02-28,Pueblo,40277,22112,26799,89188,6517,3949,7653,18119,107307,2014,feb,DEM,0.0020151258831724306,0.004041229623575449,0.007860097781120734,0.004267585492461423,-0.20650188725191765,-0.1879498252107752,-0.17130481862479696,-0.18788938191923266,-0.03431425485961126
2014-02-28,Prowers,1376,2564,1814,5754,169,283,420,872,6626,2014,feb,REP,0.0,0.0070699135899450205,0.006100942872989457,0.005065502183406068,-0.29875518672199175,-0.34032634032634035,-0.2193308550185874,-0.2781456953642384,-0.044280975046877225
2014-02-28,Pitkin,4339,2191,5649,12179,857,590,1406,2853,15032,2014,feb,DEM,0.0018471484645579128,0.0027459954233408634,0.007670353193007573,0.004702194357366851,0.0,-0.0016920473773265332,0.0,-0.0003503854239663706,0.003739316239316226
2014-02-28,Phillips,446,1468,652,2566,123,281,228,632,3198,2014,feb,REP,0.0,0.0020477815699657675,0.020344287949921824,0.006274509803921635,-0.023809523809523836,-0.02430555555555558,-0.04201680672268904,-0.030674846625766916,-0.0012492192379762734
2014-02-28,Park,2210,4324,4095,10629,491,899,1178,2568,13197,2014,feb,Swing,-0.0013556258472661176,0.006986492780624021,0.008124076809453484,0.005676979846721553,-0.07532956685499059,-0.08915906788247219,-0.0687747035573123,-0.07725476104922746,-0.011608747753145576
