,Grand_total,Forecast,County,Label
2015-07-28,4639.0,,Huerfano,DEM
2015-08-28,4623.0,,Huerfano,DEM
2015-09-28,4674.0,,Huerfano,DEM
2015-10-28,4690.0,,Huerfano,DEM
2015-11-28,4684.0,,Huerfano,DEM
2015-12-28,4682.0,,Huerfano,DEM
2016-01-28,4699.0,,Huerfano,DEM
2016-02-28,4718.0,,Huerfano,DEM
2016-03-28,4737.0,,Huerfano,DEM
2016-04-28,4777.0,,Huerfano,DEM
2016-05-28,4795.0,,Huerfano,DEM
2016-06-28,4826.0,,Huerfano,DEM
2016-07-28,4831.0,,Huerfano,DEM
2016-08-28,4866.0,,Huerfano,DEM
2016-09-28,4942.0,,Huerfano,DEM
2016-10-28,5025.0,,Huerfano,DEM
2016-11-28,5109.0,,Huerfano,DEM
2016-12-28,5101.0,,Huerfano,DEM
2017-01-28,4961.0,,Huerfano,DEM
2017-02-28,4946.0,,Huerfano,DEM
2017-03-28,4962.0,,Huerfano,DEM
2017-04-28,4954.0,,Huerfano,DEM
2017-05-28,4988.0,,Huerfano,DEM
2017-06-28,5001.0,,Huerfano,DEM
2017-07-28,5016.0,,Huerfano,DEM
2017-08-28,5048.0,,Huerfano,DEM
2017-09-28,5085.0,,Huerfano,DEM
2017-10-28,5102.0,,Huerfano,DEM
2017-11-28 00:00:00,,5110.788872994017,Huerfano,DEM
2017-12-28 00:00:00,,5109.911480439012,Huerfano,DEM
2018-01-28 00:00:00,,5158.6028493712365,Huerfano,DEM
2018-02-28 00:00:00,,5178.267440932491,Huerfano,DEM
2018-03-28 00:00:00,,5196.006421122901,Huerfano,DEM
2018-04-28 00:00:00,,5234.804635642937,Huerfano,DEM
2018-05-28 00:00:00,,5249.5845434772655,Huerfano,DEM
2018-06-28 00:00:00,,5278.823881837473,Huerfano,DEM
2018-07-28 00:00:00,,5286.357536047998,Huerfano,DEM
2018-08-28 00:00:00,,5317.802717795392,Huerfano,DEM
2018-09-28 00:00:00,,5385.260447055999,Huerfano,DEM
2018-10-28 00:00:00,,5462.24313277044,Huerfano,DEM
2018-11-28 00:00:00,,5532.601084031969,Huerfano,DEM
2018-12-28 00:00:00,,5428.136663021578,Huerfano,DEM
2019-01-28 00:00:00,,5315.172725365788,Huerfano,DEM
2019-02-28 00:00:00,,5319.560844906431,Huerfano,DEM
2019-03-28 00:00:00,,5338.000701627083,Huerfano,DEM
2012-11-28,21009.0,,Delta,REP
2012-12-28,20987.0,,Delta,REP
2013-01-28,20856.0,,Delta,REP
2013-02-28,20852.0,,Delta,REP
2013-03-28,20867.0,,Delta,REP
2013-04-28,20882.0,,Delta,REP
2013-05-28,20894.0,,Delta,REP
2013-06-28,20917.0,,Delta,REP
2013-07-28,20947.0,,Delta,REP
2013-08-28,21015.0,,Delta,REP
2013-09-28,21011.0,,Delta,REP
2013-10-28,21046.0,,Delta,REP
2013-11-28,21089.0,,Delta,REP
2013-12-28,21047.0,,Delta,REP
2014-01-28,21065.0,,Delta,REP
2014-02-28,21083.0,,Delta,REP
2014-03-28,20736.0,,Delta,REP
2014-04-28,20759.0,,Delta,REP
2014-05-28,20726.0,,Delta,REP
2014-06-28,20722.0,,Delta,REP
2014-07-28,20809.0,,Delta,REP
2014-08-28,20866.0,,Delta,REP
2014-09-28,20945.0,,Delta,REP
2014-10-28,21121.0,,Delta,REP
2014-11-28,21143.0,,Delta,REP
2014-12-28,20303.0,,Delta,REP
2015-01-28,20338.0,,Delta,REP
2015-02-28,20349.0,,Delta,REP
2015-03-28,20365.0,,Delta,REP
2015-04-28,20455.0,,Delta,REP
2015-05-28,20539.0,,Delta,REP
2015-06-28,20587.0,,Delta,REP
2015-07-28,20646.0,,Delta,REP
2015-08-28,20693.0,,Delta,REP
2015-09-28,20798.0,,Delta,REP
2015-10-28,20859.0,,Delta,REP
2015-11-28,20924.0,,Delta,REP
2015-12-28,20933.0,,Delta,REP
2016-01-28,20962.0,,Delta,REP
2016-02-28,21062.0,,Delta,REP
2016-03-28,21195.0,,Delta,REP
2016-04-28,21268.0,,Delta,REP
2016-05-28,21304.0,,Delta,REP
2016-06-28,21383.0,,Delta,REP
2016-07-28,21458.0,,Delta,REP
2016-08-28,21625.0,,Delta,REP
2016-09-28,21813.0,,Delta,REP
2016-10-28,22237.0,,Delta,REP
2016-11-28,22414.0,,Delta,REP
2016-12-28,21441.0,,Delta,REP
2017-01-28,21107.0,,Delta,REP
2017-02-28,21143.0,,Delta,REP
2017-03-28,21160.0,,Delta,REP
2017-04-28,21171.0,,Delta,REP
2017-05-28,21236.0,,Delta,REP
2017-06-28,21298.0,,Delta,REP
2017-07-28,21332.0,,Delta,REP
2017-08-28,21406.0,,Delta,REP
2017-09-28,21505.0,,Delta,REP
2017-10-28,21620.0,,Delta,REP
2017-11-28 00:00:00,,21707.623046241497,Delta,REP
2017-12-28 00:00:00,,21728.72749772211,Delta,REP
2018-01-28 00:00:00,,21796.37315183084,Delta,REP
2018-02-28 00:00:00,,21902.606446264777,Delta,REP
2018-03-28 00:00:00,,21867.297320339265,Delta,REP
2018-04-28 00:00:00,,21961.79931641256,Delta,REP
2018-05-28 00:00:00,,22005.62246039094,Delta,REP
2018-06-28 00:00:00,,22087.24722883692,Delta,REP
2018-07-28 00:00:00,,22207.076835532906,Delta,REP
2018-08-28 00:00:00,,22364.748822912534,Delta,REP
2018-09-28 00:00:00,,22548.30365118355,Delta,REP
2018-10-28 00:00:00,,22903.67501069396,Delta,REP
2018-11-28 00:00:00,,23040.521969441335,Delta,REP
2018-12-28 00:00:00,,22179.856143387802,Delta,REP
2019-01-28 00:00:00,,22073.7604949482,Delta,REP
2019-02-28 00:00:00,,22182.35351961301,Delta,REP
2019-03-28 00:00:00,,22232.93959424072,Delta,REP
2012-11-28,741.0,,Hinsdale,Swing
2012-12-28,743.0,,Hinsdale,Swing
2013-01-28,708.0,,Hinsdale,Swing
2013-02-28,708.0,,Hinsdale,Swing
2013-03-28,712.0,,Hinsdale,Swing
2013-04-28,712.0,,Hinsdale,Swing
2013-05-28,716.0,,Hinsdale,Swing
2013-06-28,720.0,,Hinsdale,Swing
2013-07-28,715.0,,Hinsdale,Swing
2013-08-28,715.0,,Hinsdale,Swing
2013-09-28,718.0,,Hinsdale,Swing
2013-10-28,718.0,,Hinsdale,Swing
2013-11-28,719.0,,Hinsdale,Swing
2013-12-28,719.0,,Hinsdale,Swing
2014-01-28,718.0,,Hinsdale,Swing
2014-02-28,729.0,,Hinsdale,Swing
2014-03-28,732.0,,Hinsdale,Swing
2014-04-28,735.0,,Hinsdale,Swing
2014-05-28,736.0,,Hinsdale,Swing
2014-06-28,737.0,,Hinsdale,Swing
2014-07-28,742.0,,Hinsdale,Swing
2014-08-28,740.0,,Hinsdale,Swing
2014-09-28,741.0,,Hinsdale,Swing
2014-10-28,741.0,,Hinsdale,Swing
2014-11-28,743.0,,Hinsdale,Swing
2014-12-28,669.0,,Hinsdale,Swing
2015-01-28,670.0,,Hinsdale,Swing
2015-02-28,668.0,,Hinsdale,Swing
2015-03-28,668.0,,Hinsdale,Swing
2015-04-28,672.0,,Hinsdale,Swing
2015-05-28,677.0,,Hinsdale,Swing
2015-06-28,682.0,,Hinsdale,Swing
2015-07-28,680.0,,Hinsdale,Swing
2015-08-28,689.0,,Hinsdale,Swing
2015-09-28,692.0,,Hinsdale,Swing
2015-10-28,704.0,,Hinsdale,Swing
2015-11-28,714.0,,Hinsdale,Swing
2015-12-28,710.0,,Hinsdale,Swing
2016-01-28,709.0,,Hinsdale,Swing
2016-02-28,710.0,,Hinsdale,Swing
2016-03-28,711.0,,Hinsdale,Swing
2016-04-28,718.0,,Hinsdale,Swing
2016-05-28,722.0,,Hinsdale,Swing
2016-06-28,724.0,,Hinsdale,Swing
2016-07-28,719.0,,Hinsdale,Swing
2016-08-28,719.0,,Hinsdale,Swing
2016-09-28,729.0,,Hinsdale,Swing
2016-10-28,748.0,,Hinsdale,Swing
2016-11-28,750.0,,Hinsdale,Swing
2016-12-28,750.0,,Hinsdale,Swing
2017-01-28,744.0,,Hinsdale,Swing
2017-02-28,744.0,,Hinsdale,Swing
2017-03-28,741.0,,Hinsdale,Swing
2017-04-28,743.0,,Hinsdale,Swing
2017-05-28,745.0,,Hinsdale,Swing
2017-06-28,753.0,,Hinsdale,Swing
2017-07-28,756.0,,Hinsdale,Swing
2017-08-28,757.0,,Hinsdale,Swing
2017-09-28,760.0,,Hinsdale,Swing
2017-10-28,749.0,,Hinsdale,Swing
2017-11-28 00:00:00,,746.0302445771229,Hinsdale,Swing
2017-12-28 00:00:00,,747.7928714012244,Hinsdale,Swing
2018-01-28 00:00:00,,746.7525991210953,Hinsdale,Swing
2018-02-28 00:00:00,,762.1621256763842,Hinsdale,Swing
2018-03-28 00:00:00,,766.0440314083272,Hinsdale,Swing
2018-04-28 00:00:00,,767.2802199416734,Hinsdale,Swing
2018-05-28 00:00:00,,766.9573613458615,Hinsdale,Swing
2018-06-28 00:00:00,,767.5164084703152,Hinsdale,Swing
2018-07-28 00:00:00,,776.9259371440568,Hinsdale,Swing
2018-08-28 00:00:00,,774.0440306625333,Hinsdale,Swing
2018-09-28 00:00:00,,771.0754549049935,Hinsdale,Swing
2018-10-28 00:00:00,,762.6973500206198,Hinsdale,Swing
2018-11-28 00:00:00,,764.697350519798,Hinsdale,Swing
2018-12-28 00:00:00,,657.8454361332683,Hinsdale,Swing
2019-01-28 00:00:00,,659.531646512009,Hinsdale,Swing
2019-02-28 00:00:00,,656.940193205529,Hinsdale,Swing
2019-03-28 00:00:00,,660.637189674733,Hinsdale,Swing
2012-11-28,13468.0,,Gunnison,DEM
2012-12-28,13490.0,,Gunnison,DEM
2013-01-28,11603.0,,Gunnison,DEM
2013-02-28,11622.0,,Gunnison,DEM
2013-03-28,11624.0,,Gunnison,DEM
2013-04-28,11651.0,,Gunnison,DEM
2013-05-28,11677.0,,Gunnison,DEM
2013-06-28,11680.0,,Gunnison,DEM
2013-07-28,11699.0,,Gunnison,DEM
2013-08-28,11733.0,,Gunnison,DEM
2013-09-28,11743.0,,Gunnison,DEM
2013-10-28,11730.0,,Gunnison,DEM
2013-11-28,11735.0,,Gunnison,DEM
2013-12-28,11763.0,,Gunnison,DEM
2014-01-28,11756.0,,Gunnison,DEM
2014-02-28,11775.0,,Gunnison,DEM
2014-03-28,11801.0,,Gunnison,DEM
2014-04-28,11835.0,,Gunnison,DEM
2014-05-28,11837.0,,Gunnison,DEM
2014-06-28,11856.0,,Gunnison,DEM
2014-07-28,11937.0,,Gunnison,DEM
2014-08-28,12003.0,,Gunnison,DEM
2014-09-28,12225.0,,Gunnison,DEM
2014-10-28,12330.0,,Gunnison,DEM
2014-11-28,12381.0,,Gunnison,DEM
2014-12-28,12443.0,,Gunnison,DEM
2015-01-28,11548.0,,Gunnison,DEM
2015-02-28,11585.0,,Gunnison,DEM
2015-03-28,11611.0,,Gunnison,DEM
2015-04-28,11663.0,,Gunnison,DEM
2015-05-28,11692.0,,Gunnison,DEM
2015-06-28,11773.0,,Gunnison,DEM
2015-07-28,11826.0,,Gunnison,DEM
2015-08-28,11870.0,,Gunnison,DEM
2015-09-28,11912.0,,Gunnison,DEM
2015-10-28,12005.0,,Gunnison,DEM
2015-11-28,12031.0,,Gunnison,DEM
2015-12-28,12074.0,,Gunnison,DEM
2016-01-28,12120.0,,Gunnison,DEM
2016-02-28,12188.0,,Gunnison,DEM
2016-03-28,12273.0,,Gunnison,DEM
2016-04-28,12290.0,,Gunnison,DEM
2016-05-28,12318.0,,Gunnison,DEM
2016-06-28,12316.0,,Gunnison,DEM
2016-07-28,12357.0,,Gunnison,DEM
2016-08-28,12417.0,,Gunnison,DEM
2016-09-28,12725.0,,Gunnison,DEM
2016-10-28,13214.0,,Gunnison,DEM
2016-11-28,13374.0,,Gunnison,DEM
2016-12-28,12956.0,,Gunnison,DEM
2017-01-28,12915.0,,Gunnison,DEM
2017-02-28,12930.0,,Gunnison,DEM
2017-03-28,12959.0,,Gunnison,DEM
2017-04-28,12975.0,,Gunnison,DEM
2017-05-28,13002.0,,Gunnison,DEM
2017-06-28,13025.0,,Gunnison,DEM
2017-07-28,13036.0,,Gunnison,DEM
2017-08-28,13067.0,,Gunnison,DEM
2017-09-28,13102.0,,Gunnison,DEM
2017-10-28,13143.0,,Gunnison,DEM
2017-11-28 00:00:00,,13150.127488598693,Gunnison,DEM
2017-12-28 00:00:00,,13182.802372290986,Gunnison,DEM
2018-01-28 00:00:00,,13134.829514571116,Gunnison,DEM
2018-02-28 00:00:00,,13175.421250647994,Gunnison,DEM
2018-03-28 00:00:00,,13226.390639765008,Gunnison,DEM
2018-04-28 00:00:00,,13252.933036082777,Gunnison,DEM
2018-05-28 00:00:00,,13267.035985927709,Gunnison,DEM
2018-06-28 00:00:00,,13276.680857003565,Gunnison,DEM
2018-07-28 00:00:00,,13339.667921282382,Gunnison,DEM
2018-08-28 00:00:00,,13403.035555323848,Gunnison,DEM
2018-09-28 00:00:00,,13663.297016320543,Gunnison,DEM
2018-10-28 00:00:00,,13938.513749846024,Gunnison,DEM
2018-11-28 00:00:00,,14037.76162094332,Gunnison,DEM
2018-12-28 00:00:00,,13913.200297166593,Gunnison,DEM
2019-01-28 00:00:00,,13288.890977905801,Gunnison,DEM
2019-02-28 00:00:00,,13317.656434486795,Gunnison,DEM
2019-03-28 00:00:00,,13358.474065995659,Gunnison,DEM
2012-11-28,12114.0,,Grand,Swing
2012-12-28,12156.0,,Grand,Swing
2013-01-28,12071.0,,Grand,Swing
2013-02-28,12080.0,,Grand,Swing
2013-03-28,12096.0,,Grand,Swing
2013-04-28,12113.0,,Grand,Swing
2013-05-28,12127.0,,Grand,Swing
2013-06-28,12149.0,,Grand,Swing
2013-07-28,12168.0,,Grand,Swing
2013-08-28,12187.0,,Grand,Swing
2013-09-28,12112.0,,Grand,Swing
2013-10-28,12069.0,,Grand,Swing
2013-11-28,12058.0,,Grand,Swing
2013-12-28,12047.0,,Grand,Swing
2014-01-28,12076.0,,Grand,Swing
2014-02-28,11716.0,,Grand,Swing
2014-03-28,11095.0,,Grand,Swing
2014-04-28,11135.0,,Grand,Swing
2014-05-28,11169.0,,Grand,Swing
2014-06-28,11209.0,,Grand,Swing
2014-07-28,11208.0,,Grand,Swing
2014-08-28,11241.0,,Grand,Swing
2014-09-28,11300.0,,Grand,Swing
2014-10-28,11591.0,,Grand,Swing
2014-11-28,11587.0,,Grand,Swing
2014-12-28,11587.0,,Grand,Swing
2015-01-28,11667.0,,Grand,Swing
2015-02-28,10806.0,,Grand,Swing
2015-03-28,10783.0,,Grand,Swing
2015-04-28,10825.0,,Grand,Swing
2015-05-28,10857.0,,Grand,Swing
2015-06-28,10877.0,,Grand,Swing
2015-07-28,10945.0,,Grand,Swing
2015-08-28,10948.0,,Grand,Swing
2015-09-28,10962.0,,Grand,Swing
2015-10-28,11011.0,,Grand,Swing
2015-11-28,11025.0,,Grand,Swing
2015-12-28,11042.0,,Grand,Swing
2016-01-28,11061.0,,Grand,Swing
2016-02-28,11106.0,,Grand,Swing
2016-03-28,11192.0,,Grand,Swing
2016-04-28,11255.0,,Grand,Swing
2016-05-28,11293.0,,Grand,Swing
2016-06-28,11340.0,,Grand,Swing
2016-07-28,11381.0,,Grand,Swing
2016-08-28,11452.0,,Grand,Swing
2016-09-28,11560.0,,Grand,Swing
2016-10-28,11743.0,,Grand,Swing
2016-11-28,11809.0,,Grand,Swing
2016-12-28,11844.0,,Grand,Swing
2017-01-28,11293.0,,Grand,Swing
2017-02-28,11315.0,,Grand,Swing
2017-03-28,11330.0,,Grand,Swing
2017-04-28,11360.0,,Grand,Swing
2017-05-28,11393.0,,Grand,Swing
2017-06-28,11454.0,,Grand,Swing
2017-07-28,11511.0,,Grand,Swing
2017-08-28,11576.0,,Grand,Swing
2017-09-28,11624.0,,Grand,Swing
2017-10-28,11660.0,,Grand,Swing
2017-11-28 00:00:00,,11683.004839227462,Grand,Swing
2017-12-28 00:00:00,,11722.712087634834,Grand,Swing
2018-01-28 00:00:00,,11841.052458129692,Grand,Swing
2018-02-28 00:00:00,,11898.489647603677,Grand,Swing
2018-03-28 00:00:00,,11995.368337220585,Grand,Swing
2018-04-28 00:00:00,,12061.732616645364,Grand,Swing
2018-05-28 00:00:00,,12097.447621859972,Grand,Swing
2018-06-28 00:00:00,,12146.533505720474,Grand,Swing
2018-07-28 00:00:00,,12186.769269217977,Grand,Swing
2018-08-28 00:00:00,,12259.458572374519,Grand,Swing
2018-09-28 00:00:00,,12367.56779581524,Grand,Swing
2018-10-28 00:00:00,,12549.528785127812,Grand,Swing
2018-11-28 00:00:00,,12596.896926193374,Grand,Swing
2018-12-28 00:00:00,,12643.181423971982,Grand,Swing
2019-01-28 00:00:00,,12239.212193006097,Grand,Swing
2019-02-28 00:00:00,,11849.192423477107,Grand,Swing
2019-03-28 00:00:00,,11837.719505077941,Grand,Swing
2012-11-28,5084.0,,Gilpin,DEM
2012-12-28,5082.0,,Gilpin,DEM
2013-01-28,4954.0,,Gilpin,DEM
2013-02-28,4949.0,,Gilpin,DEM
2013-03-28,4946.0,,Gilpin,DEM
2013-04-28,4943.0,,Gilpin,DEM
2013-05-28,4946.0,,Gilpin,DEM
2013-06-28,4951.0,,Gilpin,DEM
2013-07-28,4954.0,,Gilpin,DEM
2013-08-28,4961.0,,Gilpin,DEM
2013-09-28,4997.0,,Gilpin,DEM
2013-10-28,5008.0,,Gilpin,DEM
2013-11-28,5003.0,,Gilpin,DEM
2013-12-28,5007.0,,Gilpin,DEM
2014-01-28,4833.0,,Gilpin,DEM
2014-02-28,4221.0,,Gilpin,DEM
2014-03-28,4248.0,,Gilpin,DEM
2014-04-28,4261.0,,Gilpin,DEM
2014-05-28,4278.0,,Gilpin,DEM
2014-06-28,4298.0,,Gilpin,DEM
2014-07-28,4341.0,,Gilpin,DEM
2014-08-28,4374.0,,Gilpin,DEM
2014-09-28,4463.0,,Gilpin,DEM
2014-10-28,4661.0,,Gilpin,DEM
2014-11-28,4687.0,,Gilpin,DEM
2014-12-28,4688.0,,Gilpin,DEM
2015-01-28,4697.0,,Gilpin,DEM
2015-02-28,4693.0,,Gilpin,DEM
2015-03-28,4711.0,,Gilpin,DEM
2015-04-28,4715.0,,Gilpin,DEM
2015-05-28,4732.0,,Gilpin,DEM
2015-06-28,4739.0,,Gilpin,DEM
2015-07-28,4752.0,,Gilpin,DEM
2015-08-28,4765.0,,Gilpin,DEM
2015-09-28,4784.0,,Gilpin,DEM
2015-10-28,4807.0,,Gilpin,DEM
2015-11-28,4804.0,,Gilpin,DEM
2015-12-28,4824.0,,Gilpin,DEM
2016-01-28,4844.0,,Gilpin,DEM
2016-02-28,4848.0,,Gilpin,DEM
2016-03-28,4863.0,,Gilpin,DEM
2016-04-28,4856.0,,Gilpin,DEM
2016-05-28,4865.0,,Gilpin,DEM
2016-06-28,4864.0,,Gilpin,DEM
2016-07-28,4894.0,,Gilpin,DEM
2016-08-28,4937.0,,Gilpin,DEM
2016-09-28,4965.0,,Gilpin,DEM
2016-10-28,5067.0,,Gilpin,DEM
2016-11-28,5122.0,,Gilpin,DEM
2016-12-28,5129.0,,Gilpin,DEM
2017-01-28,4884.0,,Gilpin,DEM
2017-02-28,4880.0,,Gilpin,DEM
2017-03-28,4889.0,,Gilpin,DEM
2017-04-28,4889.0,,Gilpin,DEM
2017-05-28,4909.0,,Gilpin,DEM
2017-06-28,4907.0,,Gilpin,DEM
2017-07-28,4912.0,,Gilpin,DEM
2017-08-28,4936.0,,Gilpin,DEM
2017-09-28,4942.0,,Gilpin,DEM
2017-10-28,4958.0,,Gilpin,DEM
2017-11-28 00:00:00,,4952.745665483342,Gilpin,DEM
2017-12-28 00:00:00,,4970.953906373941,Gilpin,DEM
2018-01-28 00:00:00,,5010.782735886009,Gilpin,DEM
2018-02-28 00:00:00,,5009.565343143585,Gilpin,DEM
2018-03-28 00:00:00,,5022.599870582014,Gilpin,DEM
2018-04-28 00:00:00,,5013.733223027625,Gilpin,DEM
2018-05-28 00:00:00,,5021.200769275806,Gilpin,DEM
2018-06-28 00:00:00,,5018.9052081920245,Gilpin,DEM
2018-07-28 00:00:00,,5047.785498857181,Gilpin,DEM
2018-08-28 00:00:00,,5088.846372741207,Gilpin,DEM
2018-09-28 00:00:00,,5116.6458354703,Gilpin,DEM
2018-10-28 00:00:00,,5218.722786964543,Gilpin,DEM
2018-11-28 00:00:00,,5257.05969706191,Gilpin,DEM
2018-12-28 00:00:00,,5250.309799951807,Gilpin,DEM
2019-01-28 00:00:00,,5100.583235402053,Gilpin,DEM
2019-02-28 00:00:00,,5088.3990590962785,Gilpin,DEM
2019-03-28 00:00:00,,5094.574770658697,Gilpin,DEM
2012-11-28,32370.0,,Fremont,REP
2012-12-28,32436.0,,Fremont,REP
2013-01-28,27533.0,,Fremont,REP
2013-02-28,27545.0,,Fremont,REP
2013-03-28,27562.0,,Fremont,REP
2013-04-28,27570.0,,Fremont,REP
2013-05-28,27602.0,,Fremont,REP
2013-06-28,27623.0,,Fremont,REP
2013-07-28,27695.0,,Fremont,REP
2013-08-28,27743.0,,Fremont,REP
2013-09-28,27765.0,,Fremont,REP
2013-10-28,27846.0,,Fremont,REP
2013-11-28,27886.0,,Fremont,REP
2013-12-28,27939.0,,Fremont,REP
2014-01-28,28004.0,,Fremont,REP
2014-02-28,27732.0,,Fremont,REP
2014-03-28,27791.0,,Fremont,REP
2014-04-28,27883.0,,Fremont,REP
2014-05-28,27913.0,,Fremont,REP
2014-06-28,28015.0,,Fremont,REP
2014-07-28,28134.0,,Fremont,REP
2014-08-28,28142.0,,Fremont,REP
2014-09-28,28234.0,,Fremont,REP
2014-10-28,28452.0,,Fremont,REP
2014-11-28,28488.0,,Fremont,REP
2014-12-28,28615.0,,Fremont,REP
2015-01-28,27706.0,,Fremont,REP
2015-02-28,27734.0,,Fremont,REP
2015-03-28,27825.0,,Fremont,REP
2015-04-28,27924.0,,Fremont,REP
2015-05-28,27953.0,,Fremont,REP
2015-06-28,28024.0,,Fremont,REP
2015-07-28,28110.0,,Fremont,REP
2015-08-28,28151.0,,Fremont,REP
2015-09-28,28260.0,,Fremont,REP
2015-10-28,28364.0,,Fremont,REP
2015-11-28,28423.0,,Fremont,REP
2015-12-28,28525.0,,Fremont,REP
2016-01-28,28689.0,,Fremont,REP
2016-02-28,28818.0,,Fremont,REP
2016-03-28,28924.0,,Fremont,REP
2016-04-28,29003.0,,Fremont,REP
2016-05-28,29134.0,,Fremont,REP
2016-06-28,29282.0,,Fremont,REP
2016-07-28,29461.0,,Fremont,REP
2016-08-28,29619.0,,Fremont,REP
2016-09-28,29949.0,,Fremont,REP
2016-10-28,30509.0,,Fremont,REP
2016-11-28,30741.0,,Fremont,REP
2016-12-28,30746.0,,Fremont,REP
2017-01-28,29778.0,,Fremont,REP
2017-02-28,29816.0,,Fremont,REP
2017-03-28,29905.0,,Fremont,REP
2017-04-28,29905.0,,Fremont,REP
2017-05-28,29950.0,,Fremont,REP
2017-06-28,30057.0,,Fremont,REP
2017-07-28,30064.0,,Fremont,REP
2017-08-28,30147.0,,Fremont,REP
2017-09-28,30193.0,,Fremont,REP
2017-10-28,30320.0,,Fremont,REP
2017-11-28 00:00:00,,30370.999524922314,Fremont,REP
2017-12-28 00:00:00,,30452.403519392614,Fremont,REP
2018-01-28 00:00:00,,30574.22597735284,Fremont,REP
2018-02-28 00:00:00,,30534.86543958288,Fremont,REP
2018-03-28 00:00:00,,30621.132422937575,Fremont,REP
2018-04-28 00:00:00,,30705.59048735323,Fremont,REP
2018-05-28 00:00:00,,30794.18543774678,Fremont,REP
2018-06-28 00:00:00,,30922.87224244373,Fremont,REP
2018-07-28 00:00:00,,31076.68111891258,Fremont,REP
2018-08-28 00:00:00,,31171.704576073847,Fremont,REP
2018-09-28 00:00:00,,31401.77986960124,Fremont,REP
2018-10-28 00:00:00,,31818.190462909974,Fremont,REP
2018-11-28 00:00:00,,31967.90164044399,Fremont,REP
2018-12-28 00:00:00,,32045.198751549342,Fremont,REP
2019-01-28 00:00:00,,30742.554728658666,Fremont,REP
2019-02-28 00:00:00,,30772.644841618872,Fremont,REP
2019-03-28 00:00:00,,30856.32024878803,Fremont,REP
2012-11-28,35396.0,,Garfield,Swing
2012-12-28,35526.0,,Garfield,Swing
2013-01-28,32162.0,,Garfield,Swing
2013-02-28,32165.0,,Garfield,Swing
2013-03-28,32204.0,,Garfield,Swing
2013-04-28,32247.0,,Garfield,Swing
2013-05-28,32309.0,,Garfield,Swing
2013-06-28,32372.0,,Garfield,Swing
2013-07-28,32438.0,,Garfield,Swing
2013-08-28,32455.0,,Garfield,Swing
2013-09-28,32646.0,,Garfield,Swing
2013-10-28,32759.0,,Garfield,Swing
2013-11-28,32761.0,,Garfield,Swing
2013-12-28,32685.0,,Garfield,Swing
2014-01-28,32738.0,,Garfield,Swing
2014-02-28,32836.0,,Garfield,Swing
2014-03-28,32424.0,,Garfield,Swing
2014-04-28,32556.0,,Garfield,Swing
2014-05-28,32589.0,,Garfield,Swing
2014-06-28,32651.0,,Garfield,Swing
2014-07-28,32794.0,,Garfield,Swing
2014-08-28,32935.0,,Garfield,Swing
2014-09-28,33222.0,,Garfield,Swing
2014-10-28,33525.0,,Garfield,Swing
2014-11-28,33604.0,,Garfield,Swing
2014-12-28,31618.0,,Garfield,Swing
2015-01-28,31741.0,,Garfield,Swing
2015-02-28,31703.0,,Garfield,Swing
2015-03-28,31730.0,,Garfield,Swing
2015-04-28,31841.0,,Garfield,Swing
2015-05-28,31903.0,,Garfield,Swing
2015-06-28,32027.0,,Garfield,Swing
2015-07-28,32223.0,,Garfield,Swing
2015-08-28,32303.0,,Garfield,Swing
2015-09-28,32533.0,,Garfield,Swing
2015-10-28,32773.0,,Garfield,Swing
2015-11-28,32769.0,,Garfield,Swing
2015-12-28,33074.0,,Garfield,Swing
2016-01-28,33211.0,,Garfield,Swing
2016-02-28,33309.0,,Garfield,Swing
2016-03-28,33502.0,,Garfield,Swing
2016-04-28,33655.0,,Garfield,Swing
2016-05-28,33808.0,,Garfield,Swing
2016-06-28,34033.0,,Garfield,Swing
2016-07-28,34247.0,,Garfield,Swing
2016-08-28,34585.0,,Garfield,Swing
2016-09-28,35032.0,,Garfield,Swing
2016-10-28,35747.0,,Garfield,Swing
2016-11-28,36180.0,,Garfield,Swing
2016-12-28,36274.0,,Garfield,Swing
2017-01-28,35111.0,,Garfield,Swing
2017-02-28,35132.0,,Garfield,Swing
2017-03-28,35222.0,,Garfield,Swing
2017-04-28,35374.0,,Garfield,Swing
2017-05-28,35451.0,,Garfield,Swing
2017-06-28,35620.0,,Garfield,Swing
2017-07-28,35734.0,,Garfield,Swing
2017-08-28,35894.0,,Garfield,Swing
2017-09-28,36043.0,,Garfield,Swing
2017-10-28,36178.0,,Garfield,Swing
2017-11-28 00:00:00,,36154.20886211583,Garfield,Swing
2017-12-28 00:00:00,,36296.68903271151,Garfield,Swing
2018-01-28 00:00:00,,36321.38125280382,Garfield,Swing
2018-02-28 00:00:00,,36428.91065812109,Garfield,Swing
2018-03-28 00:00:00,,36334.791082160315,Garfield,Swing
2018-04-28 00:00:00,,36483.82204193541,Garfield,Swing
2018-05-28 00:00:00,,36576.88436033783,Garfield,Swing
2018-06-28 00:00:00,,36729.978774219024,Garfield,Swing
2018-07-28 00:00:00,,36908.4678651215,Garfield,Swing
2018-08-28 00:00:00,,37157.46665788972,Garfield,Swing
2018-09-28 00:00:00,,37528.87355179724,Garfield,Swing
2018-10-28 00:00:00,,38054.63831358007,Garfield,Swing
2018-11-28 00:00:00,,38322.99157058362,Garfield,Swing
2018-12-28 00:00:00,,37308.29337614066,Garfield,Swing
